765,62,11415
766,14,3986
767,38,21434
768,60,34737
769,13,9744
770,24,11552
771,36,1067
772,35,7507
773,25,1198
774,42,26825
775,8,579
776,25,26456
777,39,10283
778,49,31313
779,52,1072
780,89,17838
781,34,7988
782,51,1921
783,25,9315
784,60,25822
785,16,4180
786,24,37195
787,43,27860
788,18,9327
789,30,33196
790,69,20128
791,68,19469
792,44,4251
793,7,5122
794,15,6963
795,1,7070
796,78,19944
797,49,10473
798,3,2593
799,16,8740
800,20,31660
801,7,7371
802,54,31598
803,38,3363
804,19,10320
805,64,31338
806,13,1577
807,27,21118
808,5,1179
809,12,2257
810,58,24814
811,40,22530
812,36,24108
813,46,29965
814,14,11582
815,61,24792
816,96,15647
817,23,23522
818,49,26079
819,59,36824
820,45,32505
821,86,14385
822,91,14487
823,92,18382
824,20,30686
825,37,28489
826,80,14857
827,24,28095
828,90,19237
829,98,17080
830,45,23573
831,12,368
832,24,32482
833,69,13020
834,27,5882
835,47,4799
836,92,17211
837,58,31484
838,58,4570
839,65,11867
840,66,19387
841,32,31935
842,1,7964
843,51,24124
844,90,13920
845,62,3406
846,77,14387
847,39,1959
848,42,27774
849,67,15754
850,12,10413
851,71,17376
852,33,7776
853,68,18711
854,27,36809
855,34,26958
856,67,20068
857,55,361
858,86,18415
859,33,11722
860,20,25415
861,42,35302
862,47,12702
863,3,3329
864,52,24089
865,53,33423
866,10,6342
867,86,20139
868,25,34678
869,26,8740
870,94,18240
871,61,29288
872,3,6114
873,51,3256
874,29,1592
875,15,1535
876,20,22726
877,43,33853
878,92,14833
879,41,30410
880,43,30978
881,95,15244
882,50,33674
883,9,3055
884,11,12243
885,56,35690
886,57,35620
887,23,26754
888,60,36205
889,59,24738
890,14,11382
891,88,16551
892,21,12386
893,63,28954
894,24,12091
895,81,17722
896,90,16324
897,44,297
898,19,4532
899,9,12225
900,37,946
901,82,15375
902,21,797
903,60,22142
904,68,15643
905,78,17856
906,58,37369
907,40,37434
908,41,6019
909,52,26268
910,5,11968
911,20,4900
912,18,765
913,56,22547
914,2,5354
915,18,5856
916,6,3829
917,1,6542
918,36,31756
919,16,9536
920,4,97
921,54,25055
922,71,13573
923,57,3408
924,30,27457
925,60,32280
926,27,29989
927,96,13044
928,23,37531
929,29,35329
930,50,21508
931,20,32486
932,32,1922
933,82,17483
934,43,35483
935,57,24590
936,50,22794
937,58,35757
938,95,13040
939,35,32108
940,33,38228
941,54,9447
942,18,12955
943,34,31356
944,26,21980
945,22,4663
946,27,36075
947,68,16842
948,55,34979
949,59,21590
950,63,22906
951,40,36421
952,95,13776
953,54,33255
954,77,18589
955,33,25597
956,20,3755
957,65,32087
958,24,27408
959,85,19219
960,11,11411
961,26,24979
962,58,29519
963,83,15733
964,10,6191
965,72,19138
966,75,15138
967,22,34030
968,77,15080
969,80,16741
970,33,24626
971,33,7935
972,47,32192
973,40,24776
974,42,21600
975,56,22583
976,4,838
977,44,5049
978,58,28393
979,8,4933
980,81,19282
981,31,1495
982,26,9845
983,47,28269
984,28,27735
985,61,36822
986,38,34282
987,64,12284
988,98,13755
989,1,1295
990,11,9613
991,29,30996
992,98,15692
993,34,34291
994,20,35513
995,24,6837
996,97,13263
997,11,10327
998,47,27382
999,19,1287
1000,3,9027
1001,46,9031
1002,40,30076
1003,26,34708
1004,36,35767
1005,64,1988
1006,62,22790
1007,68,16735
1008,50,2793
1009,15,5899
1010,27,33813
1011,27,20649
1012,8,5421
1013,5,666
1014,1,5900
1015,34,756
1016,35,28721
1017,28,6796
1018,36,29933
1019,39,12079
1020,43,30489
1021,10,2470
1022,47,8562
1023,32,33702
1024,9,11460
1025,52,26398
1026,62,25747
1027,98,15407
1028,13,11353
1029,60,20711
1030,37,37361
1031,43,33743
1032,75,13191
1033,25,2375
1034,57,29131
1035,14,4753
1036,48,25186
1037,27,25857
1038,35,11267
1039,35,7491
1040,94,13272
1041,41,31832
1042,88,16364
1043,79,19460
1044,48,12040
1045,87,15391
1046,40,38355
1047,99,20428
1048,31,28611
1049,60,6842
1050,63,30242
1051,62,37654
1052,39,25592
1053,61,31131
1054,24,6600
1055,84,18028
1056,19,12972
1057,62,25429
1058,57,35073
1059,61,1265
1060,28,10542
1061,5,1116
1062,58,23778
1063,15,4622
1064,93,16579
1065,33,728
1066,23,38460
1067,9,1780
1068,11,4148
1069,59,28386
1070,60,36549
1071,54,4302
1072,74,19898
1073,8,10091
1074,55,25321
1075,9,6846
1076,6,5126
1077,59,6418
1078,16,9893
1079,28,25663
1080,15,10418
1081,32,33417
1082,19,11110
1083,7,4740
1084,14,11078
1085,40,6423
1086,34,22151
1087,55,36994
1088,52,26648
1089,56,21377
1090,91,13552
1091,28,3484
1092,33,22650
1093,64,4293
1094,41,2943
1095,34,9168
1096,47,28476
1097,33,9079
1098,93,17142
1099,44,3525
1100,4,7127
1101,58,22594
1102,10,4803
1103,67,18201
1104,23,22970
1105,63,4883
1106,38,26753
1107,63,29904
1108,66,14476
1109,81,19511
1110,34,11906
1111,73,19344
1112,22,10932
1113,6,8462
1114,27,3929
1115,9,2490
1116,60,3994
1117,58,6458
1118,29,9747
1119,3,2711
1120,9,4521
1121,56,24124
1122,60,24312
1123,53,11264
1124,14,7305
1125,76,16567
1126,37,21896
1127,51,24229
1128,17,11472
1129,74,15093
1130,72,20403
1131,33,38116
1132,61,21069
1133,5,5467
1134,64,27758
1135,4,3527
1136,69,13326
1137,18,9432
1138,42,8379
1139,59,4040
1140,78,19624
1141,26,36610
1142,15,11498
1143,21,25823
1144,73,17847
1145,64,7178
1146,21,22046
1147,20,1800
1148,35,8500
1149,7,5402
1150,10,7458
1151,23,9381
1152,37,25136
1153,29,9053
1154,61,23784
1155,11,9662
1156,31,4410
1157,15,2545
1158,34,23880
1159,15,2899
1160,13,11717
1161,38,996
1162,81,19098
1163,78,14829
1164,6,10782
1165,23,32763
1166,67,19462
1167,65,29413
1168,44,26104
1169,22,33177
1170,20,22921
1171,57,32790
1172,28,1925
1173,60,514
1174,5,11567
1175,65,36390
1176,26,29603
1177,35,4169
1178,26,32698
1179,34,8369
1180,63,25214
1181,51,29706
1182,33,27842
1183,96,16932
1184,86,16900
1185,56,5140
1186,7,7135
1187,3,11566
1188,46,32257
1189,33,230
1190,10,11099
1191,76,16011
1192,90,16956
1193,70,19941
1194,22,4941
1195,32,29151
1196,9,8241
1197,58,9087
1198,64,2603
1199,50,38461
1200,92,15019
1201,81,18930
1202,24,23276
1203,9,6813
1204,27,30151
1205,19,7473
1206,21,2995
1207,73,13517
1208,20,6889
1209,10,12133
1210,65,22659
1211,24,33889
1212,22,22562
1213,77,13172
1214,12,1735
1215,23,3613
1216,75,16391
1217,3,1499
1218,64,27239
1219,22,3908
1220,55,32208
1221,26,21038
1222,76,15403
1223,61,22848
1224,9,12506
1225,52,3329
1226,18,6221
1227,17,10772
1228,13,3461
1229,26,7280
1230,49,22192
1231,7,7731
1232,95,18152
1233,59,27134
1234,66,17285
1235,38,36796
1236,67,14065
1237,58,31352
1238,25,9099
1239,8,10307
1240,53,30112
1241,30,38464
1242,37,25061
1243,44,32718
1244,89,19760
1245,75,20052
1246,76,16807
1247,68,17272
1248,19,10564
1249,6,4058
1250,17,1745
1251,39,5120
1252,17,5609
1253,45,30688
1254,1,11870
1255,1,10604
1256,37,33503
1257,23,20729
1258,32,32755
1259,64,7954
1260,35,21324
1261,53,5438
1262,29,31035
1263,63,12419
1264,24,27319
1265,97,18403
1266,30,32714
1267,13,4865
1268,16,6829
1269,42,33792
1270,53,36495
1271,49,26680
1272,66,18219
1273,60,4735
1274,1,12496
1275,50,34695
1276,7,2804
1277,50,3341
1278,63,24647
1279,36,28916
1280,58,22913
1281,39,5724
1282,31,8672
1283,48,38034
1284,57,8195
1285,88,19525
1286,12,5941
1287,70,15370
1288,58,37776
1289,24,26236
1290,39,36056
1291,81,14226
1292,89,14175
1293,58,3255
1294,55,10589
1295,53,31958
1296,79,13939
1297,4,11354
1298,38,36801
1299,24,3900
1300,61,30707
1301,75,19924
1302,63,5539
1303,30,12037
1304,49,9984
1305,50,26737
1306,17,7759
1307,23,31894
1308,24,37541
1309,9,6322
1310,54,30217
1311,21,4937
1312,11,2438
1313,35,22097
1314,15,7653
1315,56,24060
1316,28,1892
1317,20,29851
1318,44,6597
1319,97,18748
1320,1,6386
1321,22,22475
1322,32,10614
1323,31,1830
1324,38,35955
1325,52,36874
1326,66,18885
1327,18,6596
1328,6,7581
1329,49,38010
1330,23,23717
1331,76,16250
1332,52,25681
1333,63,21664
1334,48,20824
1335,43,21140
1336,78,16946
1337,43,28595
1338,30,29360
1339,55,2479
1340,50,26092
1341,27,3676
1342,64,10398
1343,14,6204
1344,11,10278
1345,63,37309
1346,22,27734
1347,19,6991
1348,31,11531
1349,57,30001
1350,18,10837
1351,25,26812
1352,48,24934
1353,53,28014
1354,5,9669
1355,25,35953
1356,15,3421
1357,60,9726
1358,51,32325
1359,95,17119
1360,18,5554
1361,59,5291
1362,43,2980
1363,37,8620
1364,33,5458
1365,40,22729
1366,32,789
1367,86,14488
1368,65,20696
1369,69,16662
1370,60,9229
1371,50,35201
1372,61,24239
1373,67,13736
1374,5,4570
1375,18,2242
1376,54,5153
1377,27,28016
1378,7,1910
1379,23,27907
1380,66,20466
1381,60,6326
1382,35,23008
1383,1,2098
1384,15,10463
1385,26,28916
1386,63,12549
1387,41,35364
1388,28,12641
1389,62,11966
1390,14,8217
1391,40,29387
1392,17,11879
1393,30,37413
1394,72,18424
1395,1,7175
1396,23,33882
1397,84,17950
1398,78,19040
1399,17,9908
1400,21,36866
1401,64,7136
1402,75,13289
1403,20,24448
1404,89,19179
1405,60,1207
1406,19,12274
1407,51,30807
1408,64,32827
1409,69,15366
1410,31,27559
1411,20,1859
1412,28,34874
1413,29,3290
1414,96,13076
1415,5,9474
1416,59,29962
1417,41,30339
1418,29,23325
1419,7,1662
1420,58,7155
1421,19,11895
1422,36,3003
1423,64,27507
1424,27,10701
1425,57,2209
1426,41,2461
1427,7,2753
1428,33,21033
1429,31,29063
1430,30,6085
1431,52,35013
1432,26,26582
1433,51,35232
1434,11,11033
1435,47,28176
1436,84,17231
1437,13,7556
1438,92,14249
1439,40,4400
1440,12,6138
1441,22,20866
1442,20,33529
1443,33,26266
1444,5,8611
1445,56,210
1446,8,7424
1447,61,9313
1448,13,708
1449,52,29379
1450,39,23440
1451,8,9965
1452,52,10339
1453,72,14105
1454,22,27320
1455,46,36612
1456,64,30450
1457,7,9685
1458,51,22327
1459,26,32750
1460,48,21124
1461,10,7250
1462,1,7980
1463,1,5065
1464,56,30355
1465,28,23571
1466,57,35102
1467,75,19998
1468,74,19496
1469,11,6478
1470,7,8642
1471,30,6387
1472,58,33876
1473,1,1170
1474,19,9828
1475,60,8167
1476,35,25268
1477,6,8885
1478,60,10966
1479,33,113
1480,69,18656
1481,43,31343
1482,64,37783
1483,30,8925
1484,59,28782
1485,38,12186
1486,33,25107
1487,51,24398
1488,32,12180
1489,80,13077
1490,44,3602
1491,22,32314
1492,41,1986
1493,24,37183
1494,37,22362
1495,13,4966
1496,44,32738
1497,88,13038
1498,64,1060
1499,56,5693
1500,2,9097
1501,19,9140
1502,29,11080
1503,67,17102
1504,64,29252
1505,18,1461
1506,48,32438
1507,96,15525
1508,18,11454
1509,75,20382
1510,58,30854
1511,28,7080
1512,45,28646
1513,82,14743
1514,20,2300
1515,64,27998
1516,21,32009
1517,41,1155
1518,52,24634
1519,44,2579
1520,79,16338
1521,8,1564
1522,52,35324
1523,57,143
1524,48,27917
1525,16,10377
1526,45,10576
1527,73,15388
1528,16,10151
1529,21,24080
1530,97,14010
1531,25,4917
1532,77,14675
1533,54,4097
1534,23,905
1535,15,5178
1536,1,4377
1537,63,23542
1538,57,36972
1539,46,36111
1540,16,537
1541,72,18389
1542,46,8176
1543,38,28335
1544,64,1755
1545,19,7891
1546,45,36602
1547,31,23489
1548,62,10765
1549,7,10777
1550,84,15696
1551,97,16841
1552,47,33672
1553,37,28421
1554,58,22003
1555,51,4949
1556,20,25893
1557,29,36310
1558,81,17654
1559,53,37232
1560,25,36062
1561,20,24209
1562,85,13147
1563,49,27284
1564,7,5691
1565,31,12893
1566,88,17981
1567,55,23470
1568,59,34200
1569,47,11114
1570,59,9645
1571,28,26054
1572,28,3844
1573,51,36157
1574,55,28830
1575,30,4602
1576,28,8892
1577,74,15335
1578,1,1949
1579,12,229
1580,81,17529
1581,16,5401
1582,64,25199
1583,70,17600
1584,1,8020
1585,64,25680
1586,99,17228
1587,4,4090
1588,29,26782
1589,10,1220
1590,9,4093
1591,26,11638
1592,10,5705
1593,53,2533
1594,34,3927
1595,55,33837
1596,46,36557
1597,48,20787
1598,20,33147
1599,24,23188
1600,35,28373
1601,4,920
1602,8,4884
1603,5,3107
1604,34,32036
1605,50,1646
1606,95,13237
1607,94,17244
1608,15,11892
1609,26,8473
1610,52,10841
1611,52,35241
1612,52,33016
1613,38,26491
1614,42,12490
1615,96,13467
1616,49,35800
1617,27,26581
1618,72,14820
1619,99,13312
1620,57,36592
1621,8,8379
1622,26,26995
1623,95,15848
1624,45,28434
1625,46,7663
1626,65,23356
1627,61,11088
1628,2,4907
1629,42,21204
1630,58,2139
1631,29,9325
1632,51,23808
1633,60,33831
1634,8,8351
1635,18,5418
1636,24,21052
1637,52,10170
1638,57,28972
1639,31,29712
1640,62,23699
1641,30,32984
1642,2,1994
1643,31,20944
1644,14,12556
1645,64,22915
1646,52,8122
1647,70,15188
1648,28,28398
1649,88,13828
1650,98,13881
1651,12,11338
1652,7,3705
1653,67,14523
1654,41,25982
1655,45,5386
1656,88,18810
1657,46,9414
1658,21,36950
1659,33,1442
1660,24,24599
1661,40,37427
1662,11,5624
1663,17,1641
1664,4,6828
1665,32,7245
1666,40,24344
1667,8,11747
1668,87,19690
1669,6,2458
1670,89,14295
1671,2,7098
1672,35,28510
1673,12,6151
1674,27,10077
1675,48,22054
1676,11,11455
1677,91,15185
1678,28,34115
1679,18,1331
1680,64,29968
1681,2,11648
1682,98,16474
1683,61,6588
1684,11,953
1685,40,29379
1686,43,11735
1687,29,32544
1688,21,25446
1689,99,20397
1690,6,12738
1691,64,5117
1692,24,30319
1693,64,36367
1694,7,498
1695,61,30818
1696,63,6366
1697,52,27207
1698,73,18967
1699,29,4286
1700,40,33271
1701,66,20387
1702,44,30164
1703,50,32388
1704,40,25115
1705,29,31317
1706,53,21841
1707,49,5259
1708,49,65
1709,26,36719
1710,47,20811
1711,89,14861
1712,16,10412
1713,94,13492
1714,20,24189
1715,40,23164
1716,45,3775
1717,28,3803
1718,24,8680
1719,87,17332
1720,66,15869
1721,54,26009
1722,12,3631
1723,28,21668
1724,95,14317
1725,60,3785
1726,58,23847
1727,19,11887
1728,25,38116
1729,26,35750
1730,54,27073
1731,9,6535
1732,69,15962
1733,53,4900
1734,80,20449
1735,6,11709
1736,27,27873
1737,56,36771
1738,59,34671
1739,23,5766
1740,29,25429
1741,13,3202
1742,40,9216
1743,16,3814
1744,49,21055
1745,33,29658
1746,44,9684
1747,60,4787
1748,5,12867
1749,50,1432
1750,39,10044
1751,68,17800
1752,8,8289
1753,12,1289
1754,99,15496
1755,48,21416
1756,96,17934
1757,68,13558
1758,53,27635
1759,53,9678
1760,46,27298
1761,50,24082
1762,74,16667
1763,37,23977
1764,29,3651
1765,18,12857
1766,24,4159
1767,37,6591
1768,53,36741
1769,98,15150
1770,25,32774
1771,4,11622
1772,59,35334
1773,43,9885
1774,13,1761
1775,96,17010
1776,66,19055
1777,30,30086
1778,39,34694
1779,88,18674
1780,61,38387
1781,46,24117
1782,62,11334
1783,17,2519
1784,3,9560
1785,3,3306
1786,50,21775
1787,47,20631
1788,23,37829
1789,25,30842
1790,34,23508
1791,73,17217
1792,55,10044
1793,60,35708
1794,38,34012
1795,43,28802
1796,56,33536
1797,14,10047
1798,23,32210
1799,60,21182
1800,47,25464
1801,96,18538
1802,44,12397
1803,9,6883
1804,37,1001
1805,56,33549
1806,57,33471
1807,68,15578
1808,60,30356
1809,60,32842
1810,18,4721
1811,21,12583
1812,27,38182
1813,97,16425
1814,24,35905
1815,95,18870
1816,92,15151
1817,59,1987
1818,57,21519
1819,7,10912
1820,50,8665
1821,36,1482
1822,14,4091
1823,26,21255
1824,44,31061
1825,51,5408
1826,47,33087
1827,13,6844
1828,17,6294
1829,59,27114
1830,79,20346
1831,9,11114
1832,5,10160
1833,34,24896
1834,38,1679
1835,77,13311
1836,26,12435
1837,34,27935
1838,49,7577
1839,78,16054
1840,50,23791
1841,23,23888
1842,26,34023
1843,63,37498
1844,64,2515
1845,28,12866
1846,36,3868
1847,50,6300
1848,12,339
1849,62,2394
1850,67,16184
1851,25,24002
1852,38,10420
1853,58,32731
1854,93,13505
1855,37,12960
1856,61,22702
1857,87,19537
1858,15,2361
1859,53,20803
1860,13,8186
1861,35,5752
1862,6,41
1863,27,7119
1864,35,34103
1865,1,192
1866,14,10735
1867,54,28414
1868,61,27959
1869,26,30163
1870,77,13509
1871,26,2219
1872,6,10011
1873,12,1146
1874,28,27951
1875,40,27086
1876,48,31720
1877,21,1973
1878,1,3349
1879,31,38232
1880,55,27837
1881,47,34169
1882,2,3501
